32,EGLINTON AND EMMETT,2
65,PARLIAMENT AND WINCHES,2
65,PARLIAMENT AND KING,2
45,BELFIELD ROAD AT MARTI,2
32,EGLINTON AND KANE,2
35,JANE AND MAPLE LEAF DR,2
32,EGLINTON AND MENIN,2
68,STEELES AND WARDEN,2
68,KENNEDY STATION,2
32,EGLINTON AND OLD PARK,2
44,COL SAM / SMITH PARK L,2
44,COL SAM SMITH LOOP,2
32,EGLINTON AND NAIRN,2
44,COLONEL SAMUEL PARK,2
86,EGLINTON AND MCCOWAN,2
86,HIGHLAND CREEK AND KIN,2
44,COLONIAL SAM SMITH PAR,2
67,REDDINS AND CROSLAND,2
32,EGLINTON AND LLOYD MAN,2
67,PHARMACY AND SURREY,2
44,KIPLING AND HORNER,2
32,EGLINTON AND KIRKNEWTO,2
32,EGLINTON AND KIPLING,2
65,PARLIAMENT AND FRONT,2
86,KINGSTON AND GUILDWOOD,2
65,PARLIAMENT AND DUNDAS,2
46,RATHBURN AND KIPLING,2
46,MARTIN GROVE AND MERCU,2
46,MARTIN GROVE AND WATER,2
31,QUEEN AND HILTZ,2
46,MARTINGROVE AND FINCH,2
46,MARTINGROVE AND STEELE,2
31,GREENWOOD AND DUNDAS,2
31,GREENWOOD AND DANFORTH,2
64,QUEEN AND WINEVA,2
86,MEADOWVALE AND EUCLID,2
64,MAIN STATION,2
87,BROADVIEW AND BROWNING,2
64,MAIN AND KINGSTON ROAD,2
47,3401 DUFFERIN ST,2
87,BROADVIEW AND CHESTER,2
64,MAIN AND GERRARD,2
307,EXHIBITION LOOP,2
46,MARTIN GROVE AND LONGB,2
315,ROYAL YORK STATION,2
32,EGLINTON AND BLACKTHOR,2
46,MARTIN GROVE AND FINCH,2
46,KIPLING AND BYWOOD,2
46,KIPLING AND RATHBURN,2
46,MARTIN GROVE AND ALBIO,2
46,MARTIN GROVE AND EGLIN,2
32,EGLINTON AND ALLEN,2
32,EGLINTON AND ALAMEDA,2
86,KINGSTON AND MILITARY,2
86,KINGSTON AND OLD KINGS,2
86,LAWRENCE AND MORNINGSI,2
86,KINGSTON AND ORCHARD P,2
86,KINGSTON AND POPLAR,2
46,MARTIN GROVE AND GARFE,2
86,KINGSTON RD AND GALLOW,2
32,BLACK CREEK AND TRETHE,2
32,BLACK CREEK AND EGLINT,2
86,LAWRENCE AND KINGSTON,2
68,STEELES LOOP,2
43,MIDLAND AND PASSMORE,2
68,WARDEN AND BOWATER,2
32,TREHORNE AND ROYAL YOR,2
320,BAY AND FRONT,2
32,YONGE AND STEELES,2
41,KEELE AND LONBOROUGH,2
7,BATHURST AND CODSELL,2
41,KEELE AND MARYPORT,2
7,BATHURST AND CARIBOU,2
32,TRETHEWEY AND BLACK CR,2
41,KEELE AND ST REGIS,2
85,SHEPPARD AND GRAND MAR,2
7,BATHURST AND BRIAR HIL,2
7,BATHURST AND BAYCREST,2
41,KEELE AND WYCOMBE,2
7,BATHURST AND ALCINA,2
41,MURRAY ROSS AND SENTIN,2
41,OLD WESTON AND KANE,2
32,REINFORTH STATION,2
320,BAY AND QUEENS QUAY,2
320,BLOOR AND YONGE,2
85,SHEPPARD AND NEILSON,2
7,BATHURST AND FAIRLAWN,2
320,YONGE AND CARLTON,2
7,BATHURST AND GRENWIN V,2
41,KEELE AND CALVINGTON,2
85,ROUGE HILL GO,2
41,KEELE AND DIANA,2
41,KEELE AND DONALD,2
85,SHEPPARD AND BAYVIEW,2
41,KEELE AND FLAMBOROUGH,2
85,SHEPPARD AND FAIRVIEW,2
41,KEELE AND GLENLAKE,2
7,BATHURST AND DREWRY,2
85,SHEPPARD AND CONLINS,2
85,SHEPPARD AND CONSUMERS,2
7,BATHURST AND DON LAKE,2
7,BATHURST AND DELL PARK,2
320,DAVISVILLE STATION,2
41,OLD WESTON AND ST CLAI,2
85,SHEPPARD AND PARKWAY F,2
68,WARDEN AND DANFORTH,2
43,KENNEDY AND BERTRAND,2
42,MCNICOLL AND MIDLAND,2
42,MCNICOLL AND MILLIKEN,2
42,MCNICOLL AND WARDEN,2
42,VICTORIA PARK AND MCNI,2
42,YONGE AND CUMMER,2
32,EGLINTON AND YONGE,2
43,KENNEDY AND ANTRIM,2
43,KENNEDY AND BRIGSTOCK,2
85,SHEPPARD AND WATER TOW,2
43,KENNEDY AND FORBES,2
32,EGLINTON AND THE EAST,2
32,EGLINTON AND SPADINA,2
43,KENNEDY AND HUNTINGWOO,2
43,KENNEDY AND MUNHAM GAT,2
68,WARDEN AND DENISON,2
32,EGLINTON AND RUSSELL H,2
42,MCNICOLL AND MIDDLEFIE,2
68,WARDEN AND STEELES LOO,2
41,POND AND IAN MACDONALD,2
85,SHEPPARD AND SETTLERS,2
41,ROGER AND BICKNELL,2
41,TRETHEWEY AND EGLINTON,2
69,KINGSTON AND BIRCHMOUN,2
69,KINGSTON AND BIRCHCLIF,2
69,DANFORTH AND WARDEN,2
69,BIRCHMOUNT AND ST CLAI,2
32,LAWRENCE AND JANE,2
32,JANE AND WRIGHT,2
42,MAYBROOK AND PASSMORE,2
69,BIRCHMOUNT AND HOLLIS,2
42,CUMMER AND YONGE,2
42,KENNEDY AND MCNICOLL,2
32,JANE AND EMMETT,2
32,JANE AND EGLINTON,2
68,WARDEN STATION TO STEE,2
32,INDUSTRY AND TODD BAYL,2
24,VICTORIA PARK AND YORK,2
45,KIPLING AND KINGSWAY,2
89,CHURCH AND WESTON,2
116,GUILDWOOD AND KINGSTON,2
107,KEELE AND TORO,2
131,MCCOWAN AND MILNER,2
131,MCCOWAN AND NUGGET,2
107,LEPAGE AND KEELE,2
116,GUILDWOOD AND PRINCE P,2
168,DUNDAS WEST STATION TO,2
927 HIGHWAY 27,STEELES AND MARTIN GRO,2
96,WILSON AND FAYWOOD,2
168,BLOOR AND SYMINGTON,2
168,BLOOR AND LANSDOWNE,2
96,WILSON AND LADY YORK,2
168,BLOOR AND DUNDAS WEST,2
984,RIVALDA AND SHEPPARD,2
131,MORNINGSIDE AND MCLEVI,2
984,SHEPPARD AND EASTON,2
168,ROGERS AND KEELE,2
131,MORNINGSIDE AND MORNIN,2
116,MORNINGSIDE AND KINGST,2
943,MIDLAND AND STEELES,2
96,WALSH AND WESTON,2
106,SHEPPARD STATION,2
116,MORNINGSIDE AND MILNER,2
116,MORNINGSIDE AND LING,2
130,MURISON AND MILNER,2
927,ROYALCREST AND HIGHWAY,2
168,ROGERS AND OLD WESTON,2
116,MORNINGSIDE AND CUMBER,2
168,SYMINGTON AND ERNEST,2
168,SYMINGTON AND DAVENPOR,2
168,SYMINGTON AND BLOOR,2
168,SYMINGTON AND ANTLER,2
116,MALVERN WOODS,2
929,DUFFERIN AND APEX,2
131,MORNINGVIEW AND GENNEL,2
165,WESTON AND IMOGENE,2
165,WESTON AND ZAPPACOSTA,2
929,DUFFERIN AND LIBERTY,2
941,KEELE AND EGLINTON,2
165,WILSON AND DUBRAY,2
165,WILSON AND DALLNER,2
165,WILSON AND AGATE,2
116,EGLINTON AND BRIMLEY,2
165,WESTON AND WALSH,2
165,WILSON AND JULIAN,2
131,TAPSCOTT AND WASHBURN,2
929,DUFFERIN AND THORBURN,2
132,BRENYON WAY AND WICKSO,2
132,MCCOWAN AND PROGRESS,2
98,WILLOWDALE AND STEELES,2
108,DRIFTWOOD AND LONDON G,2
941,KEELE AND FINCH,2
929,DUFFERIN AND HUNTER,2
116,ELLESMERE AND MORNINGS,2
165,WILSON STATION - UPPER,2
131,MORNINGVIEW AND MORNIN,2
167,YORKLAND AND CONSUMERS,2
167,VICTORIA PARK AND SHEP,2
929,DUFFERIN AND CASTLEFIE,2
131,NUGGET AND MCCOWAN,2
107,WILSON STATION,2
929,DUFFERIN AND DUFFERIN,2
96,WILSON AND WALSH,2
929,DUFFERIN AND DUNDAS,2
929,DUFFERIN AND DUPONT,2
131,OLD FINCH AND LITTLES,2
929,DUFFERIN AND GLENCAIRN,2
96,WILSON AND RIDLEY,2
165,WILSON AND NORTHGATE,2
96,STEELES AND MARTIN GRO,2
985,MALVERN GARAGE,2
169,HUNTINGWOOD AND PHARMA,2
945,KIPLING AND REXDALE,2
189,JANE AND ST CLAIR,2
119,WILSON AND RIDGE,2
96,ELMHURST AND MUNCEY,2
927,DUNDAS AND EAST MALL,2
102,SHEPPARD AND MARKHAM,2
927,FARNBORO AND ATWELL,2
102,ST CLAIR AND BIRCHMOUN,2
189,KEELE AND ANNETTE,2
119,CLAYSON AND WILSON,2
96,HUMBER COLLEGE BLVD AN,2
102,STEELES AND MCCOWAN,2
129,SCARBOROUGH TOWN CENTR,2
927,FINCH AND JOHN GARLAND,2
102,WARDEN AND HYMUS,2
129,MCCOWAN AND SANDHURST,2
189,KEELE AND BLOOR,2
927,MARTINGROVE AND ALBION,2
102,MARKHAM AND TUXEDO,2
12,KINGSTON AND GALLOWAY,2
925,OVERLEA AND THRONCLIFF,2
19,BAY AND RICHMOND,2
19,BAY AND QUEEN TO QUEEN,2
925,PAPE AND DANFORTH,2
95,ELLESMERE AND CONLINS,2
95,ELLESMERE AND BOROUGH,2
119,WILSON GARAGE,2
989,KEELE AND DUNDAS,2
927,ALBION AND MARTIN GROV,2
12,EGLINTON AND MIDLAND,2
129,MCCOWAN AND HIGHWAY 7,2
12,BRIMLEY AND KINGSTON,2
986,MEADOWVALE AND SHEPPAR,2
986,EGLINTON AND MARKHAM,2
986,EGLINTON AND KINGSTON,2
118,WILSON GARAGE,2
96,KIPLING AND JOHN GARLA,2
17,BIRCHMOUNT AND MCNABB,2
985,SHEPPARD AND ALLANFORD,2
17,BIRCHMOUNT AND EGLINTO,2
17,BIRCHMOUNT AND COMSTOC,2
17,BIRCHMOUNT AND CHELWOO,2
96,JOHN GARLAND AND JAMES,2
105,WILSON GARAGE,2
104,FINCH AND DUFFERIN,2
130,MCCOWAN AND COMMANDER,2
17,BIRCHMOUNT AND 401,2
106,SENTINEL AND MURRAY RO,2
130,MCCOWAN AND MILNER,2
106,SENTINEL AND THE POND,2
169,HUNTINGWOOD AND WARDEN,2
105,DUFFERIN AND STEELES,2
96,ISLINGTON AND ELMHURST,2
944,KIPLING AND BIRMINGHAM,2
944,KIPLING AND OLIVEWOOD,2
105,DUFFERIN AND MARTIN RO,2
17,BIRCHMOUNT AND SHEPPAR,2
17,BIRCHMOUNT AND WINTERM,2
927,HUMBER COLLEGE AND FIN,2
118,THISTLEDOWN AND ALBION,2
96,HUMBERLINE AND CLAIRVI,2
118,WILSON AND CLAYSON,2
13,AVENUE AND ST CLAIR,2
104,SHEPPARD AND FAYWOOD,2
118,WILSON AND DUFFERIN,2
13,AVENUE AND DUPONT,2
927,FINCH AND WOODBINE DOW,2
171,JANE AND WESTON,2
165,WESTON AND LANYARD,2
113,MAIN STATION,2
925,OVERLEA AND THORNCLIFF,2
97,YONGE AND FINCH,2
97,YONGE AND MACPHERSON,2
134,MCCOWAN AND CORPORATE,2
11,BAYVIEW AND SHEPPARD,2
960,STEELES AND STEINWAY,2
134,TAPSCOTT AND FINCH,2
97,YONGE AND GLENCAIRN,2
937,ISLINGTON AND FORDWICH,2
134,MARKHAM AND FINCH,2
937,ISLINGTON AND MILADY,2
97,YONGE AND DUNDAS,2
111,THE EAST MALL AND KEAN,2
16,DANFORTH AND ST CLAIR,2
135,MAIN STREET STATION,2
135,ST CLAIR AND WARDEN,2
97,YONGE AND MELROSE,2
11,BAYVIEW AND FINCH,2
16,DANFORTH AND SAVARIN,2
960,STEELES AND HWY 27,2
134,BALDOON AND FINCH,2
112,ERINGATE AND RANGOON,2
112,ERIN GATE AND RANGOON,2
109,RAJAH AND WASDALE,2
935,JANE AND SHOREHAM,2
960,STEELES AND HILDA,2
134,CENTENNIAL COLLEGE,2
11,BAYVIEW AND EGLINTON,2
97,YONGE AND WILLIAM CARS,2
960,STEELES AND NORFINCH,2
160,BATHURST AND SHEPPARD,2
112,CARLINGVIEW AND DIXON,2
11,BAYVIEW AND BLYTHWOOD,2
11,BAYVIEW AND DAVISVILLE,2
97,YONGE AND COLLEGE,2
16,DANFORTH AND MAGNOLIA,2
132,MILNER AND MARKHAM,2
110,KIPLING STATION,2
14,CHAPLIN AND DUPLEX,2
14,CHAPLIN AND ROSELAWN,2
960,WESTON AND STEELES,2
110,ISLINGTON AND THE QUEE,2
111,MARTIN GROVE AND LONGB,2
15,KIPLING AND EVANS,2
939,FINCH AND MIDDLEFIELD,2
15,ROYAL YORK AND EVANS,2
15,EVANS AND HORNER,2
15,EVANS AND GAIR,2
939,FINCH AND MARKHAM,2
111,EGLINTON AND MARTIN GR,2
14,WARREN AND CHAPLIN,2
110,LONGBRANCH LOOP,2
15,ROYAL YORK AND BLOOR,2
110,ISLINGTON AND BLOOR,2
135,WARDEN AND ST CLAIR,2
939,FINCH AND SENECA HILL,2
97,YONGE AND CENTRE,2
939,FINCH AND WARDEN,2
11,WELLNESS WAY AND HOSPI,2
97,YONGE AND BELSIZE,2
111,THE EAST MALL AND EGLI,2
16,BIRCHMOUNT AND ST CLAI,2
937,KENNEDY STATION,2
15,ROYAL YORK AND NORSEMA,2
97,WILSON AND YONGE,2
939,FINCH AND SANDHURST CI,2
97,STEELES LOOP,2
937,QUEENSWAY GARAGE,2
97,STEELES AND HILDA,2
960,STEINWAY AND SIGNAL HI,2
97,YORK MILLS AND YONGE,2
109,MARLEE AND LAWRENCE,2
935,JANE AND HWY 400,2
165,ARROW GARAGE,2
98,STEELES AND YONGE,2
108,GRANDRAVINE AND KEELE,2
960,ISLINGTON AND STEELES,2
94,HARBORD AND SPADINA,2
929,WILSON AND DUFFERIN,2
960,KEELE AND STEELES,2
929,WILSON HEIGHTS BLVD,2
94,PARLIAMENT AND ST JAME,2
108,JANE AND SHOREHAM,2
113,BIRCHMOUNT AND DANFORT,2
133,MORNINGSIDE AND NIGHTS,2
162,THE DONWAY AND LAWRENC,2
162,THE DON WAY AND LAWREN,2
108,MURRAY ROSS AND STEELE,2
929,PRINCES' GATES,2
929,PRINCES' GATE,2
161,CLIFF AND CORDELLA,2
165,WESTON AND BRADSTOCK,2
132,MILNER AND PROGRESS,2
94,WELLESLEY AND PARLIAME,2
94,WELLESLEY AND ONTARIO,2
132,TRITON AND MCCOWAN,2
165,WESTON AND FENMAR,2
133,ELLESMERE AND BELLAMY,2
165,WESTON AND BRADMORE,2
165,SIGNET AND STEELES,2
113,KENNEDY AND ST CLAIR,2
98,WILLOWDALE AND CHURCH,2
108,FINCH AND DRIFTWOOD,2
113,KENNEDY AND CORVETTE,2
94,PARLIAMENT AND WELLESL,2
929,MOUNT DENNIS GARAGE,2
93,ST CLAIR AND O'CONNOR,2
94,HARBORD AND BATHURST,2
108,SHEPPARD AND ARLETA,2
935,JANE AND DUNDAS,2
112,RENFORTH AND EGLINTON,2
112,RENFORTH AND CARLINGVI,2
960,STEELES AND CARPENTER,2
161,OAKWOOD AND ST CLAIR,2
935,JANE AND CHURCH,2
109,EGLINTON AND MARLEE,2
98,FINCH AND SENLAC,2
108,SHEPPARD AND DUFFERIN,2
935,JANE AND EXBURY,2
935,JANE AND FIRGROVE,2
109,LAWRENCE AND VARNA,2
935,JANE AND GRANDRAVINE,2
112,RANGOON AND ERINGATE,2
161,DAVENPORT AND OAKWOOD,2
108,STONG AND DRIFTWOOD,2
112,THE WEST MALL AND BURN,2
161,ROGERS AND DUFFERIN,2
935,JANE AND ALLIANCE,2
112,THE WEST MALL AND DUND,2
108,SHOREHAM AND JANE,2
98,SENLAC AND SHEPPARD,2
161,ROGERS AND SCOTT,2
960,SIGNAL HILL LOOP,2
94,BLOOR AND BAY,2
960,SIGNAL HILL AND STEINW,2
93,WOODBINE STATION,2
162,BAYVIEW AND LAWRENCE,2
960,PIONEER VILLEGE STATIO,2
94,CASTLEFRANK STATION,2
162,LAWRENCE AND DON MILLS,2
162,LAWRENCE AND DONWAY,2
102,MARKHAM AND SELECT,2
106,FINCH AND SENTINEL,2
14,TYCOS AND CALEDONIA,2
102,MARKHAM AND BLAKEMANOR,2
24,VICTORIA PARK AND ESQU,2
125,DREWRY AND GRANTBROOK,2
122,ROYWOOD AND UNDERPASS,2
999,YONGE AND YORK MILLS,2
24,VICTORIA PARK AND EDGE,2
952,TORONTO PEARSON AIRPOR,2
126,ST CLAIR WEST AND BATH,2
22,COXWELL AND LOWER GERR,2
124,LAWRENCE AND BAYVIEW,2
954,LAWRENCE AND MORNINGSI,2
952,LAWRENCE AND JANE,2
120,JANE AND CHALKFARM,2
102,MARKHAM AND BLAKE MANO,2
924,VICTORIA PARK AND ROWE,2
1,YONGE AND BERWICK,2
996,ARROW GARAGE,2
91,BERMONDSEY AND EGLINTO,2
24,VICTORIA PARK AND GORD,2
92,WOODBINE AND KINGSTON,2
905,EGLINTON AND KINGSTON,2
91,WOODBINE AND O'CONNOR,2
953,STEELES AND YONGE,2
12,KINGSTON AND SHARPE,2
905,EGLINTON AND MARKHAM,2
127,DAVENPORT AND LANSDOWN,2
996,ELMHURST AND ISLINGTON,2
102,MARKHAM AND CASTLEMORE,2
100,GATEWAY AND DON MILLS,2
952,PEARSON AIRPORT - TERM,2
12,KINGSTON AND VICTORIA,2
102,KENNEDY STATION,2
905,EGLINTON AND MIDLAND,2
120,JANE AND HEATHROW,2
95,ELLESMERE AND NEILSON,2
95,SHEPPARD AND MCCOWAN,2
12,VICTORIA PARK AND GERR,2
95,UNIVERSITY OF TORONTO,2
21,MALVERN GARAGE,2
92,WOODBINE AND DUVERNET,2
92,WOODBINE AND GERRARD,2
12,VICTORIA PARK AND WOOD,2
121,GERRARD AND BROADVIEW,2
905,KINGSTON AND LAWRENCE,2
24,VICTORIA PARK AND TERR,2
20,MIDLAND AND LORRAINE,2
95,YORK MILLS AND SANDOVE,2
21,BRIMLEY AND MCNICOLL,2
121,GERRARD AND BLACKBURN,2
102,KINGSTON AND MCCOWAN,2
12,VICTORIA PARK AND KING,2
953,MORNINGSIDE AND STAINE,2
952,PEARSON AIRPORT,2
100,CONCORDE PLACE,2
121,MILL AND BAYVIEW,2
954,LAWRENCE AND MCCOWAN,2
1,YONGE AND LAWRENCE,2
121,FRONT AND YONGE,2
953,STEELES AND WARDEN,2
121,RIVER AND GERRARD,2
1,YORK MILLS STATION,2
95,YORK MILLS AND VALLEY,2
100,DEAUVILLE AND ST DENNI,2
121,FRONT AND CHURCH,2
952,LAWRENCE AND WESTON,2
953,STEELES AND MIDLAND,2
99,700 ARROW RD,2
22,COXWELL AND GERRARD,2
102,MARKHAM AND EASTPARK,2
1,YONGE AND SHEPPARD,2
20,DANFORTH AND PARKETTE,2
95,ELLESMERE RT STATION,2
20,PARKETTE AND BIRCHMOUN,2
989,WESTON AND CHURCH,2
19,DUPONT AND BEDFORD,2
95,YONGE AND YORK MILLS,2
995,ELLESMERE AND MARKHAM,2
21,BRIMLEY AND APPLEFIELD,2
10,VICTORIA PARK AND PLEA,2
22,KINGSTON AND VICTORIA,2
121,CHURCH AND THE ESPLANA,2
100,PAPE STATION,2
127,SPADINA AND BERNARD,2
953,FINCH AND MORNINGSIDE,2
121,YONGE AND THE ESPLANAD,2
121,GERRARD AND RIVER,2
19,DAVENPORT AND AVENUE,2
22,QUEEN AND KINGSTON ROA,2
23,ST CLAIR AND VICTORIA,2
24,VICTORIA PARK AND SUNR,2
20,PARKETTE PLACE AND BIR,2
995,ELLESMERE AND MIDLAND,2
24,VICTORIA PARK AND SURR,2
102,MARKHAM AND MCLEVIN,2
989,WESTON AND BRADSTOCK,2
995,ELLESMERE AND WARDEN,2
102,BIRCHMOUNT AND ST CLAI,2
100,BROADVIEW AND BATER,2
95,MEADOWVALE AND SHEPPAR,2
23,DANFORTH AND BARRINGTO,2
19,BEDFORD AND DAVENPORT,2
925,OVERLEA AND DON MILLS,2
952,DIXON AND ST PHILLIPS,2
95,YORK MILLS AND BANBURY,2
96,ALBION AND ARMEL,2
120,WILSON AND DUFFERIN,2
121,JACK LAYTON WAY AND BR,2
24,VICTORIA PARK AND JONE,2
925,DON MILLS AND FRESH ME,2
24,VICTORIA PARK AND MCNI,2
20,DANFORTH AND DAWES,2
100,BROADVIEW AND COSBURN,2
24,VICTORIA PARK AND MEDH,2
905,EGLINTON AND DANFORTH,2
989,WESTON AND SHEPPARD,2
24,DON MILLS STATION,2
102,MARKHAM AND GREENBRAE,2
127,DAVENPORT AND OSLER,2
989,WESTON AND ORMONT,2
24,VICTORIA PARK AND O'CO,2
24,VICTORIA PARK AND PATR,2
989,WESTON AND JANE,2
19,SHERBOURNE AND QUEENS,2
952,DIXON AND KIPLING,2
925,DON MILLS AND FAIRVIEW,2
954,EGLINTON STATION,2
996,WILSON AND CLAYSON,2
19,SHERBOURNE AND QUEEN'S,2
20,DANFORTH AND LEYTON,2
20,DANFORTH AND DANFORTH,2
125,ANTIBES AND BATHURST,2
21,BRIMLEY AND EGLINTON,2
23,DAWES AND PARK VISTA,2
100,ST DENNIS AND LINKWOOD,2
24,VICTORIA PARK AND ROWE,2
68,860 KENNEDY RD,1
953,AMAZON LOOP,1
68,DENISON AND WARDEN,1
70,VICTORIA PARK ASND O'C,1
71,20 INDUSTRY ST,1
960,STEELES AND DIRECTOR,1
68,CARLTON AND WARDEN,1
68,DANFORTH AND VICTORIA,1
68,DANFORTH AND GREENWOOD,1
70,VICTORIA PARK AND ST C,1
68,9 CACHET PKWY,1
68,BIRCHMOUNG AND MCNICOL,1
960,ROSEDEAN AND STEELES,1
953,BISHOP AND FINCH,1
70,VICTORIA AND CRAIGTON,1
68,WARDEN AND ASHTONBEE,1
70,PHARMACY AND CRAIGTON,1
68,WARDEN AND BAMBURGH CI,1
70,O'CONNOR AND YARDLEY,1
68,WARDEN AND BERTRAND (N,1
68,WARDEN AND BOEM,1
960,KIPLING AND STEELES LO,1
68,WARDEN AND BRIDLETOWN,1
960,KIPLING AND STEELES,1
70,O'CONNOR AND VICTORIA,1
70,O'CONNOR AND SUNRISE,1
68,WARDEN AND CANADIAN,1
70,O'CONNOR AND NORLONG,1
70,O'CONNOR AND HUTTON,1
68,WARDEN AND CANADIAN (S,1
68,WARDEN AND CLEGG,1
960,JANE AND STEELES,1
953,KENNEDY AND STEELES,1
70,O'CONNOR AND GARDENS,1
953,MILLIKEN AND N OF FINC,1
70,O'CONNOR AND BINSWOOD,1
953,EVANS AND ISLINGTON,1
960,LAWRENCE STATION,1
68,WARDEN AND 401,1
68,MAJOR MAKC AND ANGUS G,1
70,ST CLAIR AND VICTORIA,1
960,STEELES AND BATHUIRST,1
68,ELLESMERE AND WARDEN,1
960,STEELES AND ALNESS,1
960,SIGNET HILL AND STEELE,1
68,HUNTINGWOOD AND WARDEN,1
70,ST CLAIR AND PLAXTON,1
70,ST CLAIR AND O'CONNOR,1
68,MAJOR MACKENZIE AND AN,1
70,ST CLAIR AND O CONNOR,1
953,BRIMLEY AND STEELES,1
68,MCNICOLL AND KENNEDY,1
68,MCNICOLL AND WARDEN,1
953,BISHOP AND YONGE,1
960,PIONEER VILLAGE STTATI,1
70,ST CLAIR AND MAYBURN,1
68,WARDEN ADN HYW 7,1
70,ST CLAIR AND HERRON,1
960,MARTIN GROVE AND STEEL,1
70,ST CLAIR AND GLENBURN,1
68,2365 WARDEN AVE,1
67,PHARMACY AND RANNOCK,1
952,TERNMINAL 1,1
66,PRINCE EDWARD DR N AND,1
66,MP58,1
71,MOUNT DENNIS DIVISION,1
71,MOUNT DENNIS AND INDUS,1
66,OLD MILL AND BLOOR,1
66,OLD MILL TRAIL AND BLO,1
66,OLD MILLS STATION,1
66,PARK LAWN AND GARDINDE,1
960,STEELES W AND NORTHWES,1
71,LAMBTON AND WESTON,1
71,LAMBTON AND GUESTVILLE,1
66,PRINCE EDWARD AT FAIRM,1
952,LAWRENCE AND ELM ( E O,1
66,HUMBER LOOP AND QUEENS,1
66,QUEENSWAY AND HIGH ST,1
66,QUEENSWAY GARAGE,1
960,STEELES LOOP,1
71,KIPLING AND DUNDAS,1
67,38 DENTON AVE,1
71,KENNEDY AND BLOOR,1
67,CROSLAND AND PENWORTH,1
71,INDUSTRY STREET,1
67,CROSLAND AND REDDINS,1
71,INDUSTRY ST,1
67,CROSSLAND AND PENWORTH,1
66,LAKESHORE AND MARINE P,1
960,STELES AND HIGHWAY 27,1
952,LAWRENCE AND JEDBURGH,1
65,PRINCESS AND FRONT,1
968,WARDEN AND ELLESMERE,1
968,WARDEN AND BAMBURGH,1
968,BIRCHMOUNT AND WARDEN,1
71,RUNNEYMEDE STATION,1
960,YORK UNIVERSITY LOOP,1
960,YONGE AND TURNBERRY (S,1
71,ROCKVILLE AND ALLIANCE,1
960,YONGE AND LORD SEATON,1
960,YONGE AND HOMEWOOD,1
71,ROCKCLIFFE AND WOOLNER,1
71,ROCKCLIFFE AND CORBETT,1
960,YONGE AND DREWRY,1
960,WELLESLEY STATION,1
652,LAWRENCE AND DUFFERIN,1
71,ROCKCLIFFE AND ALLIANC,1
960,YONGE AND BISHOP (LEFT,1
960,YONGE AND BISHOP,1
960,WILSON STATION,1
66,125 THE QUEENSWAY,1
71,RAY AND BARTONVILLE,1
66,58 MARINE PARADE DR,1
952,LAWRENCE AND DUFFERIN,1
66,BERRY AND CLOVERHILL,1
66,BLOOR AND PRINCE EDWAR,1
71,INDUSTRY AND TODD BAYL,1
67,CROSSLANDS AND PENWORT,1
952,TERMINAL 3,1
71,BLOOR AND JANE,1
67,PHARMACY AND ST BEDES,1
71,EGLINTON AND WESTON,1
71,EGLINTON AND BLACK CRE,1
71,BROADVIEW AND MOUNT ST,1
960,STEELES AND MURRAY ROS,1
952,PEARSON STATION,1
960,STEELES AND MARTINGROV,1
960,STEELES AND MARKBROOK,1
960,STEELES AND KLONDIKE,1
952,SHEPPARD AND ALLEN,1
952,SHEPPARD AND ARTELA,1
67,PHARMACY AND SUNDRIDGE,1
67,PHARMACY AND PENWORTH,1
71,BLACK CREEK DR AND EGL,1
952,TERMINAL 1,1
67,PHARMACY AND TEESDALE,1
67,PHARMACY ELLESMERE,1
960,STEELES AND GIHON SPRI,1
67,ST CLAIR AND WYCHWOOD,1
960,STEELES AND GHION SPRI,1
960,STEELES AND FENMAR,1
952,TERMINAL 1 AT PEARSON,1
960,STEELES AND EMERALD LA,1
71,BLACK CREEK AND EGLINT,1
67,PHARMACY AND SHERWOOD,1
952,LAWRENCE WEST STN,1
952,LAWRENCE AND KEELE,1
960,STEELES AND STEINWAY B,1
960,STEELES AND WESTON ROA,1
67,DENTON AND ST DUNSTAN,1
67,EGLINTON GARAGE,1
960,STEELES AND VILLAGE GA,1
67,EGLINTON GARAGE.,1
67,PHAMACY AND DONSIDE,1
67,PHARMACY AND BRIAN,1
67,PHARMACY AND CHRISTINA,1
960,STEELES AND TANGREEN,1
67,PHARMACY AND CRAIGTON,1
952,LAWRENCE AND YONGE,1
67,PHARMACY AND DEWEY,1
67,PHARMACY AND NANCY,1
71,INDUSTRY AND MOUNT DEN,1
960,STEELES AND SIGNET,1
960,STEELES AND SETTLERS,1
952,LAWRENCE AVE AND MARLE,1
960,STEELES AND ROSSDEAN,1
67,PHARMACY AND ELM BANK,1
960,STEELES AND PETER KAIS,1
67,PHARMACY AND JANET,1
71,HENRIETTA AND CASTLETO,1
67,PHARMACY AND KELLYVALE,1
960,STEELES AND OLD WESTON,1
960,HWY 27 AND STEELES,1
7,BATHURST AND MELROSE,1
68,WARDEN AND DANUBE,1
7,BATHURST AND ARDMORE,1
7,2387 BATHURST,1
954,LAWRENCE AND MIDLAND,1
7,BATHURST AND STRETHEAR,1
7,2885 BATHURST ST,1
7,BATHURST AND STORMONT,1
96,JOHN GARLAND AND HUMBE,1
7,2997 BATHURST,1
7,BATHURS AND ROCKFORD,1
96,JANE AND ALBION,1
7,BATHURST AND ALBERT WI,1
954,LAWRENCE AND MORNING D,1
